order_id,customer_id,customer_name,product_id,product_name,category,quantity,unit_price_eur,discount_pct,tax_rate,total_amount_eur,payment_method,payment_status,order_date,shipping_city,shipping_country,shipping_method,delivery_date,delivery_status,warehouse_id,customer_segment,device_type,return_requested,customer_satisfaction_score,created_at
ORD-2023000096,CUST-835911,Emma Schneider,PROD-10547,Nike Plus 8619,Books,1.0,236.05,10.94,0.19,766.25,PayPal,Completed,2025-06-20,Leipzig,Germany,Express,2023-01-10,DELIVERED,WH-MUC,Premium,Tablet,False,3.0,2023-04-01 15:18:00
ORD-2023000097,CUST-816751,Mia Wolf,PROD-56760,Bosch Plus 3355,Home,1.0,539.41,0.0,0.19,984.97,Credit Card,Pending,2024-12-15,Berlin,Deutschland,Standard,2024-04-29,Pending,WH-BER,New,Tablet,True,,2023-10-11 01:17:00
ORD-2023000098,CUST-779514,Thomas Boateng,PROD-42532,Samsung Plus 8604,Sports,3.0,389.62,0.0,0.19,1960.34,PayPal,Refunded,2023-03-12,Dusseldorf,GERMANY,Pickup,2024-12-02,delivered,WH-MUC,Budget,mobile,False,,2023-12-18 11:30:00
ORD-2023000099,CUST-174870,Sabine Becker,PROD-40640,Apple Pro 4304,Beauty,2.0,568.52,0.0,0.07,1960.85,Klarna,completed,2025-05-14,Berlin,DE,Pickup,2024-01-17,Delivered,WH-CGN,VIP,Tablet,False,,2023-06-08 01:01:00
ORD-2023000100,CUST-738720,Christina Wagner,PROD-24091,Bosch Plus 4384,Clothing,3.0,78.95,0.0,0.19,1253.75,Invoice,pending,2023-01-08,Leipzig,GERMANY,express,2023-09-16,Cancelled,WH-HAM,Regular,Tablet,False,5.0,2023-05-28 08:05:00
ORD-2023000101,CUST-765822,Paul Schneider,PROD-57013,IKEA Pro 1985,Clothing,1.0,221.06,0.0,0.19,682.87,Klarna,COMPLETED,2025-01-11,Cologne,DE,standard,01/08/2024,Delivered,WH-MUC,VIP,Tablet,True,2.0,2023-03-10 21:19:00
ORD-2023000102,CUST-279451,Sophie Agyeman,PROD-47533,Nike Pro 2626,Clothing,4.0,229.52,14.14,0.19,1813.8,PayPal,Completed,2023-01-03,Leipzig,Deutschland,Pickup,2024-07-12,delivered,WH-MUC,Budget,MOBILE,False,1.0,2023-03-05 15:07:00
ORD-2023000103,CUST-660086,Felix Becker,PROD-97827,IKEA Max 7493,Clothing,1.0,520.18,0.0,0.07,199.93,Bank Transfer,Completed,2023-03-29,Berlin,Deutschland,Next Day,2024-03-14,Cancelled,WH-HAM,Premium,Desktop,False,2.0,2023-11-05 11:42:00
ORD-2023000104,CUST-864544,Emma Muller,PROD-62165,Bosch Pro 5248,Food,1.0,202.78,0.0,0.07,502.02,credit_card,pending,07/03/2024,Hamburg,DE,express,2024-03-03,Cancelled,WH-DRS,VIP,Mobile,True,,2023-06-16 05:34:00
ORD-2023000105,CUST-356702,Sarah Osei,PROD-91597,Nike Pro 2024,Toys,4.0,47.81,13.44,0.19,1241.8,paypal,completed,2023-05-14,Dresden,Deutschland,Next Day,2024-03-15,Cancelled,WH-MUC,New,MOBILE,True,,2023-12-18 01:46:00
ORD-2023000106,CUST-271339,Andreas Meyer,PROD-55011,Samsung Pro 6948,Home,5.0,686.64,0.0,0.07,510.04,Bank Transfer,Pending,2024-12-22,Leipzig,Germany,Express,2024-08-23,Delivered,WH-DRS,VIP,Desktop,True,N/A,2023-09-05 20:51:00
ORD-2023000107,CUST-584714,Hanna Schmidt,PROD-91932,Nike Plus 2584,Toys,1.0,761.23,0.0,0.19,860.18,paypal,COMPLETED,2025-12-13,Essen,Deutschland,Standard,2025-06-17,Cancelled,WH-DRS,Regular,Desktop,False,1.0,2023-04-08 12:52:00
ORD-2023000108,CUST-497887,Sabine Koch,PROD-39045,Samsung Pro 610,Food,1.0,280.93,0.0,0.19,134.58,PayPal,completed,2024-02-17,Essen,Deutschland,Pickup,2025-08-13,DELIVERED,WH-MUC,Premium,Tablet,False,2.0,2023-01-23 06:07:00
ORD-2023000109,CUST-383060,David Schulz,PROD-63760,Apple Max 5412,Toys,1.0,41.83,7.53,0.19,1947.69,Invoice,Completed,2025-11-27,Dortmund,GERMANY,express,2023-10-11,Delivered,WH-DRS,New,Tablet,True,,2023-10-04 02:30:00
ORD-2023000110,CUST-771088,Max Muller,PROD-48772,Samsung Max 7115,Books,1.0,99.05,20.45,0.19,740.92,paypal,Failed,2023-09-06,Leipzig,GERMANY,Standard,17/04/2023,In Transit,WH-CGN,VIP,Mobile,False,4.0,2023-02-13 20:17:00
ORD-2023000111,CUST-821590,Hanna Mensah,PROD-22901,Adidas Max 1265,Beauty,2.0,399.5,16.79,0.07,1952.67,paypal,Completed,2023-01-31,,Deutschland,express,2024-07-17,Delivered,WH-DRS,Premium,Tablet,True,,2023-04-14 11:42:00
ORD-2023000112,CUST-684004,Emma Osei,PROD-34335,Adidas Plus 8737,Electronics,2.0,361.3,0.0,0.07,597.13,paypal,Pending,23/09/2025,Dortmund,Deutschland,Pickup,2025-07-18,Delivered,WH-HAM,New,Mobile,False,4.0,2023-12-19 06:25:00
ORD-2023000113,CUST-330283,Max Becker,PROD-35075,Bosch Max 7988,Electronics,5.0,261.43,8.32,0.19,796.01,Klarna,Failed,2025-05-29,Munich,Germany,Express,2024-06-25,Shipped,WH-MUC,New,MOBILE,False,2.0,2023-09-20 02:48:00
ORD-2023000114,CUST-817870,Sabine Hoffmann,PROD-67351,Samsung Max 3677,Clothing,4.0,206.7,0.0,0.19,1660.91,Klarna,Completed,2024-08-18,Bremen,GERMANY,Next Day,02 Nov 2025,Pending,WH-CGN,New,MOBILE,False,4.0,2023-05-17 10:40:00
ORD-2023000115,CUST-440035,Sarah Bauer,PROD-65319,Apple Max 9716,Clothing,4.0,203.07,0.0,0.07,929.84,PayPal,completed,2025-05-20,Essen,GERMANY,Standard,15-12-2023,Pending,WH-FRA,VIP,MOBILE,True,,2023-06-20 14:11:00
ORD-2023000116,CUST-983794,Paul Schmidt,PROD-36547,Bosch Plus 7724,Electronics,3.0,314.82,0.0,0.07,1216.45,Klarna,Pending,2024-05-15,Stuttgart,DE,Next Day,2025-08-03,Shipped,WH-CGN,Regular,Desktop,True,4.0,2023-07-01 11:54:00
ORD-2023000117,CUST-905635,Anna Weber,PROD-55326,Adidas Max 3910,Toys,5.0,667.91,0.0,0.19,247.88,paypal,Pending,2024-07-09,Hanover,Deutschland,Standard,2024-03-25,Pending,WH-DRS,Budget,MOBILE,False,,2023-12-08 19:33:00
ORD-2023000118,CUST-913694,Paul Osei,PROD-93625,Samsung Pro 1247,Books,1.0,584.65,15.9,0.19,1821.66,credit_card,Pending,2023-09-18,Hanover,Deutschland,Next Day,2025-06-12,Delivered,WH-MUC,VIP,Mobile,True,3.0,2023-06-07 13:16:00
ORD-2023000119,CUST-158655,Leon Hoffmann,PROD-26872,IKEA Plus 8170,Home,2.0,483.04,21.24,0.19,1423.37,paypal,COMPLETED,2023-12-03,Bremen,GERMANY,express,22 Apr 2023,Pending,WH-HAM,New,MOBILE,True,,2023-03-04 07:36:00
ORD-2023000120,CUST-340174,Paul Schulz,PROD-85070,Bosch Max 1906,Home,5.0,76.61,0.0,0.19,206.14,Klarna,Failed,2024-06-26,Essen,Germany,express,03-02-2025,Shipped,WH-FRA,VIP,mobile,False,4.0,2023-01-06 18:28:00
ORD-2023000121,CUST-961722,Max Mensah,PROD-39159,Nike Pro 7973,Clothing,5.0,630.24,0.0,0.19,927.91,PayPal,pending,25-12-2024,Dusseldorf,Deutschland,express,2024-05-05,DELIVERED,WH-BER,VIP,MOBILE,True,4.0,2023-10-25 20:18:00
ORD-2023000122,CUST-133659,Paul Wolf,PROD-60064,Bosch Pro 6263,Books,1.0,35.88,0.0,0.19,1610.52,PayPal,Completed,10/03/2024,Dortmund,DE,Next Day,2023-09-21,In Transit,WH-MUC,VIP,mobile,False,1.0,2023-05-26 14:55:00
ORD-2023000123,CUST-944151,Anna Weber,PROD-54117,Bosch Pro 9879,Food,3.0,978.42,0.0,0.19,887.02,Bank Transfer,Pending,2025-05-09,Hamburg,DE,Next Day,2024-05-15,Cancelled,WH-MUC,VIP,mobile,False,,2023-09-21 16:18:00
ORD-2023000124,CUST-430776,Daniel Schulz,PROD-54648,Bosch Plus 3897,Food,1.0,353.98,0.0,0.19,502.54,Bank Transfer,Pending,2023-11-28,Duisburg,Deutschland,standard,2023-06-30,In Transit,WH-FRA,VIP,Tablet,True,1.0,2023-11-19 22:50:00
ORD-2023000125,CUST-520651,Sabine Schneider,PROD-65437,Apple Pro 3814,Clothing,2.0,192.65,0.0,0.07,1145.58,credit_card,Refunded,20 Dec 2024,Dusseldorf,Deutschland,Pickup,2025-09-15,DELIVERED,WH-DRS,Budget,Tablet,False,4.0,2023-11-24 00:03:00
ORD-2023000126,CUST-380746,Sabine Mensah,PROD-86949,Samsung Max 6935,Clothing,1.0,848.26,0.0,0.07,96.9,credit_card,completed,23/10/2023,Berlin,GERMANY,Express,2025-02-22,DELIVERED,WH-DRS,Budget,Desktop,False,1.0,2023-09-19 05:05:00
ORD-2023000127,CUST-169403,Christina Mensah,PROD-55357,Adidas Plus 8226,Books,1.0,54.39,11.51,0.19,1768.29,Klarna,Completed,2023-01-05,Cologne,Deutschland,Pickup,2024-09-15,In Transit,WH-BER,Regular,Mobile,True,4.0,2023-08-16 01:38:00
ORD-2023000128,CUST-321231,Michael Wagner,PROD-79234,IKEA Pro 2285,Sports,2.0,317.34,0.0,0.19,597.25,paypal,Failed,13/07/2024,Dortmund,GERMANY,Pickup,20/10/2025,Delivered,WH-CGN,Budget,Desktop,True,2.0,2023-02-23 05:37:00
ORD-2023000129,CUST-694731,Mia Schneider,PROD-84808,IKEA Pro 3797,Home,2.0,217.28,0.0,0.19,120.36,paypal,Pending,2024-02-05,Dresden,DE,standard,2025-12-30,In Transit,WH-BER,New,Tablet,True,2.0,2023-10-21 18:23:00
ORD-2023000130,CUST-852787,Sophie Boateng,PROD-46217,Adidas Max 7273,Toys,5.0,96.46,6.09,0.19,1916.07,Klarna,Refunded,20-11-2025,Stuttgart,Deutschland,Pickup,2024-06-23,Delivered,WH-BER,VIP,mobile,False,,2023-02-14 05:12:00
ORD-2023000131,CUST-429963,Lisa Boateng,PROD-34425,Nike Pro 683,Home,1.0,23.22,0.0,0.19,131.14,Invoice,COMPLETED,02/12/2024,,Germany,Express,2024-11-11,Shipped,WH-MUC,VIP,mobile,False,2.0,2023-11-21 08:24:00
ORD-2023000132,CUST-322955,Christina Muller,PROD-50057,Samsung Max 5860,Food,3.0,677.81,0.0,0.19,1187.76,paypal,completed,22/10/2023,Dortmund,DE,express,2024-09-12,Shipped,WH-BER,Regular,MOBILE,True,4.0,2023-12-16 21:20:00
ORD-2023000133,CUST-787277,Felix Weber,PROD-65637,Bosch Pro 6244,Beauty,1.0,405.44,19.25,0.19,1949.88,Bank Transfer,Failed,2025-08-17,Hamburg,Germany,Express,19-02-2023,Pending,WH-HAM,VIP,Tablet,True,5.0,2023-07-22 22:27:00
ORD-2023000134,CUST-623481,Max Schulz,PROD-29259,Adidas Pro 6632,Beauty,1.0,755.63,0.0,0.19,1404.33,Klarna,Pending,2024-11-04,Berlin,Deutschland,Pickup,2024-05-06,Cancelled,WH-BER,Premium,mobile,True,5.0,2023-02-04 05:23:00
ORD-2023000135,CUST-514850,Felix Hoffmann,PROD-14778,Samsung Plus 5723,Beauty,1.0,38.73,4.79,0.19,1871.89,credit_card,Completed,29/09/2024,Stuttgart,DE,Next Day,2025-11-16,DELIVERED,WH-CGN,VIP,mobile,False,2.0,2023-06-15 04:21:00
ORD-2023000136,CUST-774079,Christina Schulz,PROD-91381,Apple Max 2229,Beauty,5.0,80.37,16.8,0.19,1640.03,PayPal,completed,23 May 2023,Frankfurt,Germany,Express,11/07/2024,In Transit,WH-HAM,New,MOBILE,True,3.0,2023-06-10 01:23:00
ORD-2023000137,CUST-581141,Felix Wagner,PROD-75231,Samsung Pro 4286,Food,3.0,203.23,0.0,0.19,1935.34,paypal,completed,01/14/2025,Cologne,Germany,Pickup,2023-09-16,Cancelled,WH-HAM,VIP,Mobile,True,,2023-10-07 04:36:00
ORD-2023000138,CUST-249811,Sophie Hoffmann,PROD-40017,Samsung Plus 6273,Food,1.0,64.96,0.0,0.19,1036.49,Klarna,Failed,2025-02-14,Leipzig,Deutschland,standard,2023-12-04,Shipped,WH-MUC,Budget,Desktop,True,,2023-09-25 12:02:00
ORD-2023000139,CUST-377746,Leon Fischer,PROD-26803,Adidas Max 5089,Beauty,3.0,340.28,9.39,0.19,301.33,Klarna,Failed,2025-11-03,,Deutschland,Standard,2024-01-22,delivered,WH-DRS,Budget,Mobile,True,5.0,2023-09-10 21:33:00
ORD-2023000140,CUST-246413,Anna Klein,PROD-99148,Nike Pro 2973,Food,5.0,126.37,28.4,0.07,214.37,Bank Transfer,Failed,2025-10-07,Frankfurt,DE,express,2024-05-16,In Transit,WH-MUC,Budget,Desktop,True,,2023-02-06 11:54:00
ORD-2023000141,CUST-358607,Petra Schneider,PROD-74354,IKEA Pro 4118,Electronics,3.0,542.27,8.7,0.19,313.17,Credit Card,Refunded,2023-10-01,Duisburg,Deutschland,express,2023-01-12,In Transit,WH-FRA,VIP,Desktop,True,4.0,2023-08-05 01:55:00
ORD-2023000142,CUST-881177,Anna Muller,PROD-53533,Samsung Pro 3817,Toys,4.0,752.19,25.09,0.19,1381.85,Credit Card,pending,2024-10-07,Essen,DE,Next Day,2024-05-05,In Transit,WH-BER,Budget,Desktop,False,,2023-11-11 12:06:00
ORD-2023000143,CUST-688637,Sophie Richter,PROD-79321,Samsung Plus 9778,Electronics,1.0,933.29,27.68,0.19,1979.71,Invoice,Completed,09-10-2023,Hanover,Deutschland,Pickup,2023-06-15,Shipped,WH-BER,New,Desktop,False,1.0,2023-03-22 15:17:00
ORD-2023000144,CUST-665158,Max Schneider,PROD-29784,Apple Max 7586,Beauty,3.0,600.18,0.0,0.19,1278.4,Klarna,COMPLETED,2024-12-30,Duisburg,DE,standard,2025-11-06,Shipped,WH-CGN,Premium,MOBILE,True,5.0,2023-07-14 19:08:00
ORD-2023000145,CUST-375504,Max Hoffmann,PROD-53804,IKEA Pro 8767,Electronics,6.0,464.01,25.16,0.19,95.18,PayPal,Failed,2024-09-10,Hanover,GERMANY,Next Day,2024-06-09,Pending,WH-DRS,New,Mobile,False,5.0,2023-03-03 14:41:00
ORD-2023000146,CUST-883300,Emma Wagner,PROD-25908,Apple Max 2871,Books,5.0,208.64,0.0,0.19,1799.0,PayPal,Refunded,2024-03-02,Dortmund,DE,standard,2023-08-04,DELIVERED,WH-BER,VIP,MOBILE,False,,2023-12-21 15:48:00
ORD-2023000147,CUST-712982,Emma Becker,PROD-46799,Apple Max 724,Clothing,3.0,518.32,0.0,0.19,600.24,paypal,Failed,2025-03-05,Stuttgart,GERMANY,Next Day,2023-08-08,Shipped,WH-CGN,VIP,MOBILE,False,,2023-10-08 10:17:00
ORD-2023000148,CUST-549245,Thomas Bauer,PROD-92639,Bosch Plus 5917,Sports,1.0,85.61,4.05,0.19,1697.35,paypal,Refunded,2024-09-23,Stuttgart,GERMANY,Next Day,2025-02-18,delivered,WH-FRA,VIP,Tablet,True,,2023-09-25 15:49:00
ORD-2023000149,CUST-711878,Thomas Wolf,PROD-40721,Adidas Max 6102,Home,3.0,101.43,0.0,0.19,1363.53,Bank Transfer,pending,2024-08-30,,GERMANY,Express,13-05-2023,Delivered,WH-FRA,New,Mobile,False,,2023-02-24 22:02:00
ORD-2023000150,CUST-518801,David Hoffmann,PROD-43228,Nike Plus 6377,Toys,5.0,453.65,0.0,0.19,510.7,PayPal,Failed,2023-04-08,Berlin,DE,Standard,2025-06-09,In Transit,WH-CGN,Budget,MOBILE,False,,2023-06-15 13:59:00
ORD-2023000151,CUST-479580,Leon Schmidt,PROD-97125,Bosch Plus 5016,Beauty,20.0,287.81,0.0,0.19,301.49,credit_card,Pending,06 Feb 2025,Munich,Deutschland,Express,17/10/2025,Pending,WH-HAM,Premium,mobile,False,4.0,2023-05-22 14:29:00
ORD-2023000152,CUST-329974,Christina Weber,PROD-23150,Samsung Plus 3864,Home,8.0,68.88,0.0,0.19,394.4,Klarna,Failed,2024-10-09,Hanover,Deutschland,Pickup,2023-05-09,delivered,WH-DRS,Regular,mobile,True,,2023-05-15 15:48:00
ORD-2023000153,CUST-245051,Leon Becker,PROD-59857,Adidas Pro 983,Electronics,1.0,470.04,15.56,0.19,1046.93,Invoice,pending,11/09/2024,Frankfurt,DE,Standard,2023-09-18,delivered,WH-HAM,New,mobile,False,,2023-10-11 15:05:00
ORD-2023000154,CUST-634277,Lisa Bauer,PROD-36555,Adidas Plus 9234,Home,4.0,828.08,10.8,0.19,1461.49,Invoice,Completed,2023-12-20,Bremen,DE,Express,2023-04-09,DELIVERED,WH-CGN,VIP,MOBILE,False,3.0,2023-10-02 02:39:00
ORD-2023000155,CUST-617488,Sabine Wolf,PROD-39099,Samsung Pro 1509,Toys,1.0,596.68,16.76,0.19,30.22,Credit Card,Completed,16 Oct 2023,Essen,Germany,Next Day,2023-03-28,Pending,WH-FRA,Regular,Mobile,False,,2023-09-13 10:46:00
ORD-2023000156,CUST-195325,Leon Schneider,PROD-51584,IKEA Pro 3554,Clothing,5.0,368.53,0.0,0.19,59.03,Credit Card,Failed,2025-05-15,Essen,Deutschland,Express,2023-04-03,delivered,WH-HAM,New,Mobile,True,,2023-07-08 06:22:00
ORD-2023000157,CUST-892495,Christina Richter,PROD-12658,IKEA Pro 162,Home,3.0,670.17,0.0,0.07,853.55,Credit Card,COMPLETED,2023-03-13,Bremen,DE,Pickup,2024-10-10,Pending,WH-DRS,Regular,Tablet,False,4.0,2023-06-10 16:08:00
ORD-2023000158,CUST-149405,Paul Osei,PROD-20563,Nike Max 6396,Sports,1.0,578.55,6.51,0.07,254.04,Bank Transfer,Completed,02/10/2025,Cologne,DE,express,2025-02-15,DELIVERED,WH-HAM,Regular,MOBILE,False,,2023-02-12 16:19:00
ORD-2023000159,CUST-214975,Lisa Mensah,PROD-81774,Apple Pro 6958,Books,3.0,797.02,0.0,0.19,663.35,Credit Card,COMPLETED,2025-05-06,Hanover,GERMANY,express,12-12-2024,Shipped,WH-HAM,Budget,mobile,False,4.0,2023-03-27 20:29:00
ORD-2023000160,CUST-260265,David Mensah,PROD-78908,Apple Pro 6481,Beauty,1.0,771.45,0.0,0.19,508.5,credit_card,Failed,05/21/2025,Berlin,Germany,Next Day,2024-10-19,Delivered,WH-DRS,Premium,Tablet,False,,2023-01-03 07:53:00
ORD-2023000161,CUST-757924,Christina Mensah,PROD-35491,Apple Plus 6675,Food,2.0,76.66,10.76,0.19,38.25,Klarna,pending,2025-06-24,Munich,Deutschland,Pickup,2023-11-30,delivered,WH-BER,Budget,MOBILE,True,,2023-03-28 13:49:00
ORD-2023000162,CUST-267753,Michael Sowah,PROD-65715,Apple Pro 9677,Clothing,3.0,191.54,0.0,0.19,1118.24,Klarna,Completed,2024-07-31,Stuttgart,Deutschland,express,05-10-2024,In Transit,WH-FRA,New,MOBILE,True,4.0,2023-03-10 14:16:00
ORD-2023000163,CUST-930555,Sabine Sowah,PROD-12010,Adidas Plus 1174,Toys,5.0,297.98,21.17,0.19,23.68,Credit Card,Completed,2024-04-06,Cologne,DE,standard,2023-03-13,Pending,WH-DRS,VIP,Desktop,False,,2023-05-04 02:55:00
ORD-2023000164,CUST-813536,Michael Bauer,PROD-59088,Samsung Pro 5476,Sports,3.0,757.1,0.0,0.19,1344.23,Bank Transfer,pending,2025-06-10,Stuttgart,Deutschland,Standard,13 Nov 2025,Shipped,WH-CGN,Regular,Desktop,False,5.0,2023-08-05 00:07:00
ORD-2023000165,CUST-542666,Paul Wagner,PROD-17455,IKEA Max 4636,Food,4.0,279.22,0.0,0.19,0.0,Invoice,Pending,2024-06-17,Cologne,Deutschland,express,2024-05-05,DELIVERED,WH-DRS,Regular,Desktop,False,,2023-11-28 09:19:00
ORD-2023000166,CUST-725380,Daniel Sowah,PROD-59092,Bosch Plus 2091,Clothing,1.0,502.95,0.0,0.19,1021.28,PayPal,completed,2025-12-12,Hanover,GERMANY,Pickup,26 Jul 2023,DELIVERED,WH-FRA,Premium,MOBILE,True,,2023-03-27 05:48:00
ORD-2023000167,CUST-166613,Michael Schneider,PROD-95437,Adidas Plus 8328,Beauty,1.0,691.17,0.0,0.07,1698.6,Credit Card,completed,2023-11-22,Cologne,Deutschland,Pickup,2024-07-05,In Transit,WH-MUC,New,Desktop,False,2.0,2023-01-03 04:06:00
ORD-2023000168,CUST-503457,Leon Wagner,PROD-40789,IKEA Max 1907,Food,1.0,571.66,23.67,0.07,185.52,Invoice,Refunded,2024-09-25,Frankfurt,GERMANY,express,2024-12-30,Shipped,WH-DRS,Regular,Desktop,False,,2023-06-19 01:16:00
ORD-2023000169,CUST-500156,Lisa Mensah,PROD-53631,Apple Max 9409,Beauty,2.0,538.79,0.0,0.19,1962.6,Bank Transfer,Pending,2023-10-13,Dortmund,GERMANY,express,01 Sep 2025,Cancelled,WH-HAM,Regular,mobile,False,,2023-01-16 09:37:00
ORD-2023000170,CUST-724834,Paul Mensah,PROD-69916,Nike Pro 9399,Clothing,3.0,161.64,0.0,0.19,0.0,Invoice,Refunded,21 Jan 2024,Cologne,Deutschland,standard,2025-06-15,Pending,WH-DRS,New,mobile,True,,2023-06-16 07:56:00
ORD-2023000171,CUST-590785,David Becker,PROD-40007,Apple Plus 1765,Food,1.0,348.53,0.0,0.19,223.53,PayPal,COMPLETED,25 May 2025,Dresden,DE,Standard,2024-04-13,delivered,WH-CGN,Regular,MOBILE,False,,2023-05-01 03:32:00
ORD-2023000172,CUST-654816,Lisa Wolf,PROD-65871,Adidas Max 2346,Sports,1.0,359.23,0.0,0.19,1845.85,Credit Card,COMPLETED,2023-12-05,Dortmund,Deutschland,Pickup,2023-06-07,Cancelled,WH-FRA,New,Mobile,False,4.0,2023-10-12 16:26:00
ORD-2023000173,CUST-363626,Mia Schmidt,PROD-84038,Apple Pro 4714,Clothing,1.0,563.18,0.0,0.07,982.64,Bank Transfer,Refunded,2025-02-07,Dresden,Deutschland,Express,2025-07-18,In Transit,WH-DRS,VIP,Desktop,True,2.0,2023-02-25 05:46:00
ORD-2023000174,CUST-680099,Lukas Osei,PROD-97042,Apple Max 6691,Electronics,1.0,243.79,0.0,0.19,766.15,credit_card,COMPLETED,2025-11-23,Hanover,Germany,Pickup,2023-04-13,Cancelled,WH-CGN,Premium,Desktop,True,5.0,2023-12-23 04:25:00
ORD-2023000175,CUST-112038,Christina Becker,PROD-63925,Bosch Max 1059,Home,1.0,908.2,0.0,0.19,296.73,paypal,COMPLETED,01-10-2025,Hamburg,GERMANY,Express,2025-05-07,DELIVERED,WH-HAM,Budget,Desktop,False,3.0,2023-01-09 19:18:00
ORD-2023000176,CUST-813328,Anna Schulz,PROD-75994,IKEA Pro 4448,Toys,2.0,292.87,0.0,0.19,1171.64,Credit Card,COMPLETED,2023-02-13,Hamburg,GERMANY,Pickup,2024-04-03,In Transit,WH-FRA,Budget,Mobile,True,,2023-02-20 13:57:00
ORD-2023000177,CUST-855731,Petra Fischer,PROD-68009,Adidas Plus 3404,Clothing,2.0,54.86,7.27,0.19,1212.81,Bank Transfer,Completed,07 Oct 2024,Essen,DE,Next Day,2024-10-13,delivered,WH-MUC,Premium,Desktop,True,,2023-01-07 21:48:00
ORD-2023000178,CUST-220116,David Schulz,PROD-32304,Nike Max 6243,Home,2.0,571.32,0.0,0.19,73.06,paypal,Pending,2025-02-03,Bremen,Deutschland,Standard,2024-09-02,Shipped,WH-CGN,VIP,Mobile,False,,2023-04-14 06:09:00
ORD-2023000179,CUST-814825,Thomas Koch,PROD-73235,Samsung Max 7324,Home,3.0,228.53,0.0,0.07,583.14,Credit Card,Failed,21-12-2023,Hanover,DE,Next Day,17-04-2024,Delivered,WH-DRS,VIP,Desktop,False,3.0,2023-10-16 10:11:00
ORD-2023000180,CUST-663054,Daniel Klein,PROD-48842,Bosch Max 7693,Books,1.0,682.2,0.0,0.19,59.6,PayPal,Pending,2025-04-30,Bremen,DE,Pickup,2025-10-14,delivered,WH-MUC,New,mobile,True,1.0,2023-03-18 12:25:00
ORD-2023000181,CUST-887352,Daniel Schneider,PROD-67880,IKEA Plus 4256,Food,3.0,322.32,0.0,0.19,1971.11,paypal,Failed,2024-12-09,Munich,GERMANY,express,2024-03-23,delivered,WH-CGN,Regular,Tablet,False,5.0,2023-10-02 13:13:00
ORD-2023000182,CUST-379786,Michael Becker,PROD-56223,Nike Pro 3050,Home,1.0,125.43,0.0,0.19,1876.47,Klarna,COMPLETED,06/27/2024,,GERMANY,Pickup,2023-02-03,Shipped,WH-HAM,Regular,Mobile,False,2.0,2023-07-11 10:03:00
ORD-2023000183,CUST-905934,Lukas Fischer,PROD-82050,Bosch Max 1156,Clothing,365.238857352706,968.38,0.0,0.19,1287.51,Klarna,completed,2023-06-23,Leipzig,Deutschland,express,04/01/2025,In Transit,WH-BER,New,mobile,True,4.0,2023-04-03 00:03:00
ORD-2023000184,CUST-772097,Sarah Mensah,PROD-49844,Nike Max 9672,Food,1.0,307.55,0.0,0.19,1526.83,credit_card,pending,2025-05-09,Nuremberg,DE,Standard,14 Mar 2025,Shipped,WH-HAM,VIP,Desktop,True,,2023-03-24 11:56:00
ORD-2023000185,CUST-456699,Max Sowah,PROD-75941,Adidas Pro 8876,Electronics,2.0,480.3,28.64,0.19,1519.7,Klarna,Refunded,2024-12-24,Cologne,Deutschland,Pickup,2024-02-21,Shipped,WH-HAM,Regular,mobile,False,1.0,2023-02-21 21:08:00
ORD-2023000186,CUST-216970,David Richter,PROD-75407,Bosch Plus 9035,Clothing,1.0,72.56,3.02,0.07,79.53,credit_card,pending,2023-11-06,Dresden,GERMANY,standard,2023-02-15,Cancelled,WH-BER,Regular,Desktop,False,,2023-09-24 23:46:00
ORD-2023000187,CUST-407757,Sophie Schmidt,PROD-64608,Bosch Max 5649,Beauty,1.0,75.73,0.0,0.19,317.08,paypal,COMPLETED,2025-06-09,Essen,GERMANY,standard,2025-02-02,DELIVERED,WH-CGN,Budget,Desktop,False,,2023-03-27 17:02:00
ORD-2023000188,CUST-555884,Hanna Fischer,PROD-21373,Adidas Pro 5910,Food,1.0,528.11,0.0,0.07,900.31,credit_card,completed,2025-12-12,Cologne,Germany,Pickup,2023-08-04,Pending,WH-CGN,Budget,Tablet,True,5.0,2023-03-09 20:30:00
ORD-2023000189,CUST-265840,Petra Sowah,PROD-19616,Nike Plus 4293,Toys,5.0,134.53,24.19,0.19,1396.32,Klarna,COMPLETED,13/02/2023,Nuremberg,DE,standard,2023-05-16,delivered,WH-DRS,Budget,MOBILE,False,3.0,2023-05-13 19:02:00
ORD-2023000190,CUST-575763,Thomas Osei,PROD-30316,Adidas Pro 526,Food,4.0,71.35,0.0,0.19,765.48,Invoice,Failed,2023-09-05,Munich,GERMANY,express,2024-04-06,Delivered,WH-BER,New,Desktop,True,,2023-03-24 10:58:00
ORD-2023000191,CUST-103402,Thomas Agyeman,PROD-92283,Samsung Max 3976,Home,2.0,149.77,0.0,0.19,1570.89,paypal,Failed,2023-05-21,Leipzig,DE,express,2023-09-18,Shipped,WH-BER,Regular,Desktop,False,,2023-05-10 10:46:00
ORD-2023000192,CUST-857168,Felix Boateng,PROD-85579,Apple Pro 1286,Clothing,4.0,462.08,0.0,0.19,1681.86,Bank Transfer,Pending,05/18/2023,Frankfurt,Germany,express,2025-06-07,DELIVERED,WH-CGN,New,MOBILE,False,5.0,2023-07-22 18:24:00
